produto;texto;nota;data;origem;ctime;link
Mesa Escrivaninha Office Estudo Estilo Industrial Klm Store. Cor Dourado Com Off White;Mesa bem bonita, fácil de montar e como tem a parte da prateleira ela fica um pouco mais resistente, seria mais firme se tivesse um reforço na borda da madeira, mas mesmo não sendo grossa é boa sim, ótimo custo x benefício. A caixa veio rasgada mas felizmente era no vô dos pés, então não riscou a madeira.;5.0;09/09/2025;data/resultados_ml\mais_vendidos_ml_FULL_2026-02-d_12-38.csv;1771947537.366894;https://www.mercadolivre.com.br/mesa-escrivaninha-office-estudo-estilo-industrial-klm-store-cor-dourado-com-off-white/p/MLB60942745
Máquina De Costura Reta Singer Facilita Pro 4423 Portátil - Cinza 127v;Meu nome é tânia de sete lagoas mg brasil sou do canal dicas da tania pessoal essa máquina foi além das mi!nas espectativas é tudo que sonhei, é show de bola,ela tem tudo que uma tecido confeccionado precisa do overloque reta e muito mais foi a melhor compra que eu fiz com muito gosto valeu singer.;5.0;30/10/2020;data/resultados_ml\mais_vendidos_ml_FULL_2026-02-d_10-26.csv;1770297965.8255656;https://www.mercadolivre.com.br/maquina-de-costura-reta-singer-facilita-pro-4423-portatil-cinza/p/MLB16323394
Máquina De Costura Reta Singer Facilita Pro 4423 Portátil - Cinza 127v;Máquina excelente. Nem parece doméstica. O empuxo que tem sem franzir tecidos na hora de iniciar costura no retrocesso é maravilhoso, coisa que outras marcas famosas não me deram. Ela costura lindamente, ponto perfeito, não trepida na aceleração e costura muito bem camadas de tecido com um acabamento bonito. Super indico.;5.0;28/01/2022;data/resultados_ml\mais_vendidos_ml_FULL_2026-02-d_10-26.csv;1770297965.8255656;https://www.mercadolivre.com.br/maquina-de-costura-reta-singer-facilita-pro-4423-portatil-cinza/p/MLB16323394
Máquina De Costura Reta Singer Facilita Pro 4423 Portátil - Cinza 127v;Sou iniciante no mundo da modelagem e costura. Mas já adianto que a maquina é muito fácil de manusear e completa para quem não consegue investir na linha industrial no momento. Já fiz muitos looks com ela, estou muito satisfeita com a compra.;5.0;24/04/2023;data/resultados_ml\mais_vendidos_ml_FULL_2026-02-d_10-26.csv;1770297965.8255656;https://www.mercadolivre.com.br/maquina-de-costura-reta-singer-facilita-pro-4423-portatil-cinza/p/MLB16323394
Máquina De Costura Reta Singer Facilita Pro 4423 Portátil - Cinza 127v;"Amei minha máquina sou iniciante e já tô super ansiosa pra fazer várias costura ele e muito fácil de manusear.
Eu que sou iniciante já consegui fazer conserto.
E tô tentando fazer peças de roupa com ela muito top.";5.0;06/12/2023;data/resultados_ml\mais_vendidos_ml_FULL_2026-02-d_10-26.csv;1770297965.8255656;https://www.mercadolivre.com.br/maquina-de-costura-reta-singer-facilita-pro-4423-portatil-cinza/p/MLB16323394
Máquina De Costura Reta Singer Facilita Pro 4423 Portátil - Cinza 127v;Dei de presente a minha esposa, ela era doida por uma máquina dessa, ficou super feliz 😍😍😍.;5.0;05/05/2023;data/resultados_ml\mais_vendidos_ml_FULL_2026-02-d_10-26.csv;1770297965.8255656;https://www.mercadolivre.com.br/maquina-de-costura-reta-singer-facilita-pro-4423-portatil-cinza/p/MLB16323394
Máquina De Costura Reta Singer Facilita Pro 4423 Portátil - Cinza 127v;"To parecendo uma boba 😜 com esse máquina parece aquelas criança 👧 que ganha um presente 🎁 e passa o dia namorado 💝 ele.
Simplesmente amei 🥰 essa eu eu indico indico.";5.0;28/09/2023;data/resultados_ml\mais_vendidos_ml_FULL_2026-02-d_10-26.csv;1770297965.8255656;https://www.mercadolivre.com.br/maquina-de-costura-reta-singer-facilita-pro-4423-portatil-cinza/p/MLB16323394
Máquina De Costura Reta Singer Facilita Pro 4423 Portátil - Cinza 127v;Excelente máquina,testei primeiro, costura jeans mto bem n quebra a agulha,e outros tecidos tbm, melhor que eu imaginava,a linha passa sozinha,tem manual como explicar nota 10.;5.0;10/12/2023;data/resultados_ml\mais_vendidos_ml_FULL_2026-02-d_10-26.csv;1770297965.8255656;https://www.mercadolivre.com.br/maquina-de-costura-reta-singer-facilita-pro-4423-portatil-cinza/p/MLB16323394
Máquina De Costura Reta Singer Facilita Pro 4423 Portátil - Cinza 127v;Perfeita, a minha tia amou demais.;5.0;31/05/2024;data/resultados_ml\mais_vendidos_ml_FULL_2026-02-d_10-26.csv;1770297965.8255656;https://www.mercadolivre.com.br/maquina-de-costura-reta-singer-facilita-pro-4423-portatil-cinza/p/MLB16323394
Máquina De Costura Reta Singer Facilita Pro 4423 Portátil - Cinza 127v;Os pontos são ótimos. Fácil de manuseia. Estou muito satisfeia com a minha compra. Sem contar q ela é linda. Adorei.;5.0;06/05/2023;data/resultados_ml\mais_vendidos_ml_FULL_2026-02-d_10-26.csv;1770297965.8255656;https://www.mercadolivre.com.br/maquina-de-costura-reta-singer-facilita-pro-4423-portatil-cinza/p/MLB16323394
Máquina De Costura Reta Singer Facilita Pro 4423 Portátil - Cinza 127v;Essa máquina - singer 4423- é perfeita para quem busca eficiência. Costura jeans fácil. Manuseio tranquilo, além disso é mt rápida. Esse modelo traz a facilidade de colocar linha na agulha de forma automática e tem uma pequena lamina na lateral que corta a linha. Esses dois itens valem a escolha por essa maquina. Amei!.;5.0;25/08/2020;data/resultados_ml\mais_vendidos_ml_FULL_2026-02-d_10-26.csv;1770297965.8255656;https://www.mercadolivre.com.br/maquina-de-costura-reta-singer-facilita-pro-4423-portatil-cinza/p/MLB16323394
Sony Playstation Gift Card (digital);Excelente! a melhor maneira de colocar saldo na minha conta da psn.;5.0;07/06/2025;data/resultados_ml\mais_vendidos_ml_FULL_2026-02-d_12-38.csv;1771947537.366894;https://www.mercadolivre.com.br/sony-playstation-gift-card-digital/p/MLB50196686
Sony Playstation Gift Card (digital);Perfeito. Rápido e sem frescuras. Única coisa ruim foi o ml retirar os cupons dos outros gifts cards. 😡👎🏾.;5.0;09/09/2025;data/resultados_ml\mais_vendidos_ml_FULL_2026-02-d_12-38.csv;1771947537.366894;https://www.mercadolivre.com.br/sony-playstation-gift-card-digital/p/MLB50196686
Sony Playstation Gift Card (digital);Comprei o silent remake na promoção, usando o gift card.;5.0;23/08/2025;data/resultados_ml\mais_vendidos_ml_FULL_2026-02-d_12-38.csv;1771947537.366894;https://www.mercadolivre.com.br/sony-playstation-gift-card-digital/p/MLB50196686
Sony Playstation Gift Card (digital);Excelente, código aparece dentro do app do mercado livre, nada de códigos falsos por e-mail.;5.0;20/09/2025;data/resultados_ml\mais_vendidos_ml_FULL_2026-02-d_12-38.csv;1771947537.366894;https://www.mercadolivre.com.br/sony-playstation-gift-card-digital/p/MLB50196686
Sony Playstation Gift Card (digital);Rápido e fácil. É igual roubar o doce de uma criança.;5.0;13/07/2025;data/resultados_ml\mais_vendidos_ml_FULL_2026-02-d_12-38.csv;1771947537.366894;https://www.mercadolivre.com.br/sony-playstation-gift-card-digital/p/MLB50196686
Sony Playstation Gift Card (digital);Muito fácil de resgatar 🫡👍.;5.0;29/08/2025;data/resultados_ml\mais_vendidos_ml_FULL_2026-02-d_12-38.csv;1771947537.366894;https://www.mercadolivre.com.br/sony-playstation-gift-card-digital/p/MLB50196686
Sony Playstation Gift Card (digital);Compre caio na hora eu indico top mesmo.;5.0;15/07/2025;data/resultados_ml\mais_vendidos_ml_FULL_2026-02-d_12-38.csv;1771947537.366894;https://www.mercadolivre.com.br/sony-playstation-gift-card-digital/p/MLB50196686
Mouse Sem Fio Recarregável Wireless Optico Led Rgb Ergonômico Sem Fio Para Pc Desktop Notebook Tablet Smartphone Homeroarte Rosa;"-eu diria que, pelo custo benefício, é um mouse 10/10.
-estou positivamente impressionado, portanto quero fazer uma avaliação mais completa para quem for, de fato, analisar as avaliações antes de comprar.
--- é simplesmente inacreditável como um mouse tão barato pode ser tão bom.
--- quero falar primeiro do ponto que mais me agradou, que é prático e incomum. O mouse vem com um switch na parte inferior com 3 posições: desligado ao centro, 'wi-fi' pra um lado (que usa o conector usb sem fio que vem com o produto) e bluetooth para o outro lado.
[[uso o usb sem fio plugado no computador que conecto na tv para assistir, e uso o bluetooth para conectar o mouse no meu computador principal. Com isso, basta alternar o switch para alternar em qual computador o mouse será usado]].
--- a precisão durante o uso é excelente, tanto no bluetooth quanto no conector usb, sem dificuldades para que o ponteiro chegue exatamente onde queremos.
--- o 'pressionar' dos botões principais é muito suave e silencioso. Somente o botão central (scroll), exige ser pressionado um pouquinho mais forte, mas coisa mínima.
--- aparência minimalista, com botões discretos, sendo parte da carcaça e não encaixes separados. Mouse bonito, sua luz de led não é muito forte e, apesar de não ser regulável, sempre se apaga enquanto o mouse está parado.
---lembrete: o termo ""wi-fi"" descrito no mouse não se trata da sua internet! portanto não se confundam antes de comprar. Esta é a conexão via plug usb sem fio---.";5.0;27/06/2025;data/resultados_ml\mais_vendidos_ml_FULL_2026-02-d_12-38.csv;1771947537.366894;https://www.mercadolivre.com.br/mouse-sem-fio-recarregavel-wireless-optico-led-rgb-ergonmico-sem-fio-para-pc-desktop-notebook-tablet-smartphone-homeroarte-rosa/p/MLB65221689
Mouse Sem Fio Recarregável Wireless Optico Led Rgb Ergonômico Sem Fio Para Pc Desktop Notebook Tablet Smartphone Homeroarte Rosa;O mouse é extremamente confortável, ele faz quase nenhum barulho. Não dei 5 estrelas porque ele precisa ser carregado com certa frequência, ainda mais comparando com que eu tinha antes, que era um com pilha recarregáveis e precisava recarregar a cada 35/40 dias.;4.0;15/04/2023;data/resultados_ml\mais_vendidos_ml_FULL_2026-02-d_12-38.csv;1771947537.366894;https://www.mercadolivre.com.br/mouse-sem-fio-recarregavel-wireless-optico-led-rgb-ergonmico-sem-fio-para-pc-desktop-notebook-tablet-smartphone-homeroarte-rosa/p/MLB65221689
Mouse Sem Fio Recarregável Wireless Optico Led Rgb Ergonômico Sem Fio Para Pc Desktop Notebook Tablet Smartphone Homeroarte Rosa;Muito bom não cansa mão,leve.;5.0;23/03/2023;data/resultados_ml\mais_vendidos_ml_FULL_2026-02-d_12-38.csv;1771947537.366894;https://www.mercadolivre.com.br/mouse-sem-fio-recarregavel-wireless-optico-led-rgb-ergonmico-sem-fio-para-pc-desktop-notebook-tablet-smartphone-homeroarte-rosa/p/MLB65221689
Mouse Sem Fio Recarregável Wireless Optico Led Rgb Ergonômico Sem Fio Para Pc Desktop Notebook Tablet Smartphone Homeroarte Rosa;Adorei o produto e tem uma durabilidade de bateria excelente. É recarregável! recomendo.;5.0;08/08/2023;data/resultados_ml\mais_vendidos_ml_FULL_2026-02-d_12-38.csv;1771947537.366894;https://www.mercadolivre.com.br/mouse-sem-fio-recarregavel-wireless-optico-led-rgb-ergonmico-sem-fio-para-pc-desktop-notebook-tablet-smartphone-homeroarte-rosa/p/MLB65221689
Mouse Sem Fio Recarregável Wireless Optico Led Rgb Ergonômico Sem Fio Para Pc Desktop Notebook Tablet Smartphone Homeroarte Rosa;Usei por apenas umas hrs e fui dormir, até aí tudo bem só que agr não quer pegar d jeito nenhum já tirei o conector recoloquei mudei a entrada e nada.;5.0;25/10/2023;data/resultados_ml\mais_vendidos_ml_FULL_2026-02-d_12-38.csv;1771947537.366894;https://www.mercadolivre.com.br/mouse-sem-fio-recarregavel-wireless-optico-led-rgb-ergonmico-sem-fio-para-pc-desktop-notebook-tablet-smartphone-homeroarte-rosa/p/MLB65221689
Mouse Sem Fio Recarregável Wireless Optico Led Rgb Ergonômico Sem Fio Para Pc Desktop Notebook Tablet Smartphone Homeroarte Rosa;Gostei bastante do mouse, click bem silencioso, responde bem aos comandos.;5.0;30/03/2023;data/resultados_ml\mais_vendidos_ml_FULL_2026-02-d_12-38.csv;1771947537.366894;https://www.mercadolivre.com.br/mouse-sem-fio-recarregavel-wireless-optico-led-rgb-ergonmico-sem-fio-para-pc-desktop-notebook-tablet-smartphone-homeroarte-rosa/p/MLB65221689
Mouse Sem Fio Recarregável Wireless Optico Led Rgb Ergonômico Sem Fio Para Pc Desktop Notebook Tablet Smartphone Homeroarte Rosa;Mouse bem sensível, ótimo para trabalhar, ponto negativo o cabo para carregar é muito curto!.;5.0;20/05/2025;data/resultados_ml\mais_vendidos_ml_FULL_2026-02-d_12-38.csv;1771947537.366894;https://www.mercadolivre.com.br/mouse-sem-fio-recarregavel-wireless-optico-led-rgb-ergonmico-sem-fio-para-pc-desktop-notebook-tablet-smartphone-homeroarte-rosa/p/MLB65221689
Mouse Sem Fio Recarregável Wireless Optico Led Rgb Ergonômico Sem Fio Para Pc Desktop Notebook Tablet Smartphone Homeroarte Rosa;"Excelente custo-benefício!.
Dura bastante tempo ligado, estou usando a 1 mês e carreguei somente 1 vez. Ele tem uma “suspensão” de energia automática mas para ligar novamente é só clicar em qualquer botão. Acredito que esse sistema ajuda bastante a poupar bateria. É confortável para uso diário. Super recomendo.";5.0;02/02/2024;data/resultados_ml\mais_vendidos_ml_FULL_2026-02-d_12-38.csv;1771947537.366894;https://www.mercadolivre.com.br/mouse-sem-fio-recarregavel-wireless-optico-led-rgb-ergonmico-sem-fio-para-pc-desktop-notebook-tablet-smartphone-homeroarte-rosa/p/MLB65221689
Mouse Sem Fio Recarregável Wireless Optico Led Rgb Ergonômico Sem Fio Para Pc Desktop Notebook Tablet Smartphone Homeroarte Rosa;Produto de boa qualidade me surpreendi com a qualidade do produto e o bom funcionamento perfeit.;5.0;11/06/2023;data/resultados_ml\mais_vendidos_ml_FULL_2026-02-d_12-38.csv;1771947537.366894;https://www.mercadolivre.com.br/mouse-sem-fio-recarregavel-wireless-optico-led-rgb-ergonmico-sem-fio-para-pc-desktop-notebook-tablet-smartphone-homeroarte-rosa/p/MLB65221689
Mouse Sem Fio Recarregável Wireless Optico Led Rgb Ergonômico Sem Fio Para Pc Desktop Notebook Tablet Smartphone Homeroarte Rosa;Ele é muito confortável, achei que as luzes fossem me incomodar, mas não incomoda, ele demora para descarregar, e foi simples de conectar no notebook, demora para descarregar, muito bom.;5.0;23/05/2025;data/resultados_ml\mais_vendidos_ml_FULL_2026-02-d_12-38.csv;1771947537.366894;https://www.mercadolivre.com.br/mouse-sem-fio-recarregavel-wireless-optico-led-rgb-ergonmico-sem-fio-para-pc-desktop-notebook-tablet-smartphone-homeroarte-rosa/p/MLB65221689
Filamento Pla Marrom Cappuccino 1kg Impressão 3d Nacional Voolt3d;"Impressora creality ender 3 v3 se.
Temperatura do bico 230°c.
Temperatura da cama 65°c.
Configuração original da própria impressora. Utilizei o carretel inteiro e não tive problema algum. O resultado das peças é excelente.";5.0;16/03/2024;data/resultados_ml\mais_vendidos_ml_FULL_2026-02-d_12-38.csv;1771947537.366894;https://www.mercadolivre.com.br/filamento-pla-marrom-cappuccino-1kg-impresso-3d-nacional-voolt3d/p/MLB33974109
Filamento Pla Marrom Cappuccino 1kg Impressão 3d Nacional Voolt3d;Filamento de excelente qualidade, se usado com baixa altura de camada, as linhas se tornam praticamente imperceptíveis e o acabamento fica excelente.;5.0;10/09/2024;data/resultados_ml\mais_vendidos_ml_FULL_2026-02-d_12-38.csv;1771947537.366894;https://www.mercadolivre.com.br/filamento-pla-marrom-cappuccino-1kg-impresso-3d-nacional-voolt3d/p/MLB33974109
Filamento Pla Marrom Cappuccino 1kg Impressão 3d Nacional Voolt3d;Filamento top com cor bem viva. Encaixou certinho no ams da bambu lab a1.;5.0;21/12/2024;data/resultados_ml\mais_vendidos_ml_FULL_2026-02-d_12-38.csv;1771947537.366894;https://www.mercadolivre.com.br/filamento-pla-marrom-cappuccino-1kg-impresso-3d-nacional-voolt3d/p/MLB33974109
Filamento Pla Marrom Cappuccino 1kg Impressão 3d Nacional Voolt3d;Filamento bizarroooo, ótimo filamento, qualidade superior peças ficam lindas, recomendo e vou comprar mais.;5.0;23/09/2024;data/resultados_ml\mais_vendidos_ml_FULL_2026-02-d_12-38.csv;1771947537.366894;https://www.mercadolivre.com.br/filamento-pla-marrom-cappuccino-1kg-impresso-3d-nacional-voolt3d/p/MLB33974109
Filamento Pla Marrom Cappuccino 1kg Impressão 3d Nacional Voolt3d;Ótima qualidade de filamento, possui laudo de ensaio mecânico no site, muito bom pra vários tipos de protótipos. Cor bonita, ótimos acabamentos.;5.0;13/11/2023;data/resultados_ml\mais_vendidos_ml_FULL_2026-02-d_12-38.csv;1771947537.366894;https://www.mercadolivre.com.br/filamento-pla-marrom-cappuccino-1kg-impresso-3d-nacional-voolt3d/p/MLB33974109
Filamento Pla Marrom Cappuccino 1kg Impressão 3d Nacional Voolt3d;"Gostei dessa marca 10 estrelinha 😁, eu até coloquei nos favoritos pra não perder a loja aqui rsrs, tirei 2 foto pra mostrar q ele imprime muito bem na impressora k1. E essa cor roxo ou lilás ""acho q sou meio daltônico rsrs confundo um pouquinho as cores "" ela é linda de mais vou ver outras cores mais pra frente tbm. Voolt3d mais 10 estrelinha pra ti 😁👍.";5.0;29/11/2023;data/resultados_ml\mais_vendidos_ml_FULL_2026-02-d_12-38.csv;1771947537.366894;https://www.mercadolivre.com.br/filamento-pla-marrom-cappuccino-1kg-impresso-3d-nacional-voolt3d/p/MLB33974109
Filamento Pla Marrom Cappuccino 1kg Impressão 3d Nacional Voolt3d;Estava com receio de comprar devido as reclamações que vejo no youtube dessa marca, e sou iniciante então um filamento bom evita de eu ficar quebrando a cabeça. Comprei 3 cores e testei. Resumindo. Hj comprei mais 5 cores. Qualidade de impressão perfeita, super lisinha a peça. Cores bem vivas. Recomendo muito essa marca!.;5.0;07/08/2024;data/resultados_ml\mais_vendidos_ml_FULL_2026-02-d_12-38.csv;1771947537.366894;https://www.mercadolivre.com.br/filamento-pla-marrom-cappuccino-1kg-impresso-3d-nacional-voolt3d/p/MLB33974109
Filamento Pla Marrom Cappuccino 1kg Impressão 3d Nacional Voolt3d;Filamento muito bom.;5.0;16/03/2024;data/resultados_ml\mais_vendidos_ml_FULL_2026-02-d_12-38.csv;1771947537.366894;https://www.mercadolivre.com.br/filamento-pla-marrom-cappuccino-1kg-impresso-3d-nacional-voolt3d/p/MLB33974109
Filamento Pla Marrom Cappuccino 1kg Impressão 3d Nacional Voolt3d;Excelente filamento. Fácil de imprimir e ótimo acabamento.;5.0;08/01/2025;data/resultados_ml\mais_vendidos_ml_FULL_2026-02-d_12-38.csv;1771947537.366894;https://www.mercadolivre.com.br/filamento-pla-marrom-cappuccino-1kg-impresso-3d-nacional-voolt3d/p/MLB33974109
Microfone Lapela Sem Fio Duplo A'gold Anti Ruido Ia C/ Imã Preto;Incrível , eu tinha de outra marca, esse além de ter uma caixinha super prática e bonita. O áudio sai limpinho.;5.0;10/11/2025;data/resultados_ml\mais_vendidos_ml_FULL_2026-02-d_12-38.csv;1771947537.366894;https://www.mercadolivre.com.br/microfone-lapela-sem-fio-duplo-agold-anti-ruido-ia-c-ima/up/MLBU3382704561
Microfone Lapela Sem Fio Duplo A'gold Anti Ruido Ia C/ Imã Preto;Não é um top de linha, mas o custo benefício redução de ruídos muito bons.;4.0;16/11/2025;data/resultados_ml\mais_vendidos_ml_FULL_2026-02-d_12-38.csv;1771947537.366894;https://www.mercadolivre.com.br/microfone-lapela-sem-fio-duplo-agold-anti-ruido-ia-c-ima/up/MLBU3382704561
