Posição Global;Posição Categoria;Subcategoria;ASIN;Nome;Preço à vista;Nota Geral;Qtd. Avaliações;Link;Características;Nota Comentário;Data Comentário;Comentário
438;2;Câmeras e Acessórios;MLB19766716;Cartão Micro Sd 64gb 32tbw;78,99;4,9;7994;https://www.mercadolivre.com.br/carto-micro-sd-64gb-32tbw/p/MLB19766716;;;;
439;3;Câmeras e Acessórios;MLB28727311;Adaptador Usb-c 3.1 Type-c Fêmea Para Usb-a 3.0 Macho Marca Rhead;19,90;4,6;153;https://www.mercadolivre.com.br/adaptador-usb-c-31-type-c-fmea-para-usb-a-30-macho-marca-rhead/p/MLB28727311;;;;
440;4;Câmeras e Acessórios;MLB62053405;Ring Light 10 Polegadas Com Tripé 2,10m Profissional Video Maker Suporte Celular E Led 3 Cores Iluminação Maquiagem E Gravações Luxside;50,92;4,7;313;https://www.mercadolivre.com.br/ring-light-10-polegadas-com-tripe-210m-profissional-video-maker-suporte-celular-e-led-3-cores-iluminaco-maquiagem-e-gravacoes-luxside/p/MLB62053405;;;;
441;5;Câmeras e Acessórios;MLB52068976;Microfone Sem Fio Lapela Vianova Imã Duplo Anti Ruído Para iPhone 11 12 13 14 Preto;63,98;4,6;748;https://www.mercadolivre.com.br/microfone-sem-fio-lapela-vianova-im-duplo-anti-ruido-para-iphone-11-12-13-14/p/MLB52068976;;;;
442;6;Câmeras e Acessórios;MLB53445760;Suporte De Peito Para Celular Câmera Peitoral Cinturão Ajustável Moto Bicicleta Esporte - Davely Preto;25,90;4,7;757;https://www.mercadolivre.com.br/suporte-de-peito-para-celular-cmera-peitoral-cinturo-ajustavel-moto-bicicleta-esporte-davely/p/MLB53445760;;;;
443;7;Câmeras e Acessórios;MLB25049281;Album Fotográfico 10x15 120 Fotos Vertical 24 Horas Cor Azul-marinho Cor;19,38;4,6;6750;https://www.mercadolivre.com.br/album-fotografico-10x15-120-fotos-vertical-24-horas-cor-azul-marinho-cor/p/MLB25049281;;;;
444;8;Câmeras e Acessórios;MLB19951743;Cabo Rápido Usb Para Tipo- C Baseus Cafule Nylon 3a 1 Metro Cor Preto;48,40;4,9;7239;https://www.mercadolivre.com.br/cabo-rapido-usb-para-tipo-c-baseus-cafule-nylon-3a-1-metro-cor-preto/p/MLB19951743;;;;
445;9;Câmeras e Acessórios;MLB58364022;Drone Mini Pro Câmera 4k Com Gps 2 Baterias Completo Com Assistente De Pouso E Sensores De Obstáculos + Maleta De Transporte Drone Cinza;168,00;4,2;531;https://www.mercadolivre.com.br/drone-mini-pro-cmera-4k-com-gps-2-baterias-completo-com-assistente-de-pouso-e-sensores-de-obstaculos-maleta-de-transporte-drone-cinza/p/MLB58364022;;;;
446;10;Câmeras e Acessórios;MLB29229396;Filme Instantâneo Fujifilm Instax Mini 40 Fotos;215,00;4,9;6631;https://www.mercadolivre.com.br/filme-instantneo-fujifilm-instax-mini-40-fotos/p/MLB29229396;;;;
447;11;Câmeras e Acessórios;MLB40183181;Tripé Profissional Meeky 1,40m Celular E Dslr Cabeça Hidráulica 3kg Preto;105,00;4,8;2953;https://www.mercadolivre.com.br/tripe-profissional-meeky-140m-celular-e-dslr-cabeca-hidraulica-3kg/p/MLB40183181;;;;
448;12;Câmeras e Acessórios;MLB44256391;Suporte De Peito Para Celular Câmera Peitoral Cinturao Ajustavel Moto Bicicleta Esporte - Goodvision;24,60;4,7;2918;https://www.mercadolivre.com.br/suporte-de-peito-para-celular-cmera-peitoral-cinturao-ajustavel-moto-bicicleta-esporte-goodvision/p/MLB44256391;;;;
449;13;Câmeras e Acessórios;MLB19766720;Cartão Micro Sd 128gb 64tbw Intelbras;140,00;4,9;4020;https://www.mercadolivre.com.br/carto-micro-sd-128gb-64tbw-intelbras/p/MLB19766720;;;;
450;14;Câmeras e Acessórios;MLB54930643;Tripé Dobrável Com Led E Controle Bluetooth Para Gravações Cor Preto;34,82;4,6;600;https://www.mercadolivre.com.br/tripe-dobravel-com-led-e-controle-bluetooth-para-gravacoes-cor-preto/p/MLB54930643;;;;
451;15;Câmeras e Acessórios;MLB29225390;Filme Instantâneo Fujifilm Instax- Total De 10 Fotos Preto/branco;68,99;4,9;3882;https://www.mercadolivre.com.br/filme-instantneo-fujifilm-instax-total-de-10-fotos/p/MLB29225390;;;;
452;16;Câmeras e Acessórios;MLB23123237;Cartão De Memória Micro Sd 32gb Wd Purple 16tbw Intelbras P/ Cftv E Segurança;52,43;4,9;2227;https://www.mercadolivre.com.br/carto-de-memoria-micro-sd-32gb-wd-purple-16tbw-intelbras-p-cftv-e-seguranca/p/MLB23123237;;;;
453;17;Câmeras e Acessórios;MLB29615316;Kit Câmera Fujifilm Instax Mini 12 Bolsa Filme Spray Art Cor Rosa;591,70;4,9;1650;https://www.mercadolivre.com.br/kit-cmera-fujifilm-instax-mini-12-bolsa-filme-spray-art-cor-rosa/p/MLB29615316;;;;
454;18;Câmeras e Acessórios;MLB29314871;Tripé Bastão De Selfie Controle Bluetooth P/ Celular Câmera Bvezy Preto;21,90;4,3;662;https://www.mercadolivre.com.br/tripe-basto-de-selfie-controle-bluetooth-p-celular-cmera-bvezy/p/MLB29314871;;;;
455;19;Câmeras e Acessórios;MLB62253108;Microfones Hollyland Lark A1 Combo Microfone Azul-celeste;799,00;4,9;1555;https://www.mercadolivre.com.br/microfones-hollyland-lark-a1-combo-microfone-azul-celeste/p/MLB62253108;;;;
456;20;Câmeras e Acessórios;N/A;Rolo Papel Térmico Adesivo Câmera Infantil Impressora Kit 10 Branco;35,61;4,7;178;https://www.mercadolivre.com.br/rolo-papel-termico-adesivo-camera-infantil-impressora-kit-10/up/MLBU3079748201;;;;
457;1;Câmeras e Acessórios;MLB51892201;Microfone Hollyland Lark M2 Lark M2 Combo Branco Branco;899,00;4,9;13435;https://www.mercadolivre.com.br/microfone-hollyland-lark-m2-lark-m2-combo-branco-branco/p/MLB51892201;N/A;4;29/09/2024;Excelente qualidade. Porém gostaria de resaltar um ponto pra quem vai comprá-lo. Mesmo com o cancelamento de ruído ativo, ele só faz bem este trabalho quando o usuário do microfone está falando. É interessante perceber que quando a pessoa não está falando (o usuário), o microfone cancela apenas sons contínuos. As vezes ele capta sons de outra pessoas em volta, algo que é resolvido quando o usuário do microfone começa a falar. Este foi o principal ponto que me incomodou muito pra ser sincero. Esperava que com a opção de cancelamento de ruído ativo ele cancelasse uma boa parte dos sons continuamente. Mas é um microfone perfeito que servirá até os mais exigentes e profissionais. Não me arrependo da minha compra.
457;1;Câmeras e Acessórios;MLB51892201;Microfone Hollyland Lark M2 Lark M2 Combo Branco Branco;899,00;4,9;13435;https://www.mercadolivre.com.br/microfone-hollyland-lark-m2-lark-m2-combo-branco-branco/p/MLB51892201;N/A;5;02/09/2024;"Um produto sesacional que oferece muitos recursos.
Conectado em smartphone no meu caso show, mas descobri que conectando via cabo usb em meu note e usb tipo no receptor maior posso ele é reconhecido pelo vmix e ainda tem retorno de audio no receptor. Penso que no manual deveria ser explicado estes detalhes, pois pesquisei e não achei e sim com testes é que descobri esta função.
O produto é muito bom, é ótimo."
457;1;Câmeras e Acessórios;MLB51892201;Microfone Hollyland Lark M2 Lark M2 Combo Branco Branco;899,00;4,9;13435;https://www.mercadolivre.com.br/microfone-hollyland-lark-m2-lark-m2-combo-branco-branco/p/MLB51892201;N/A;5;28/10/2024;Fiz os testes no produto e tudo funcionou perfeitamente. Fiquei um pouco frustrado quando abri e vi que a caixa do microfone estava amassada e rasgada. Mas acho que o produto já estava assim antes do transporte do ml, pq a caixa de transporte estava perfeita, sem nenhum amassado ou rasgado. Fiquei de analisar o produto e como estava tudo ok, nada danificado por dentro, resolvi ficar e não pedir troca. Mas isso impactou minha primeira experiência com o produto.
457;1;Câmeras e Acessórios;MLB51892201;Microfone Hollyland Lark M2 Lark M2 Combo Branco Branco;899,00;4,9;13435;https://www.mercadolivre.com.br/microfone-hollyland-lark-m2-lark-m2-combo-branco-branco/p/MLB51892201;N/A;5;21/03/2025;Simplesmente amei!! tirei foto de cada item pra quem tiver insegurança ao comprar, por medo de não saber se tem tudo, tem viu! já testei e o áudio é muito tooop!! amei amei! nas estrelas de climáticas, dei duas estrelas, porque ainda não o testei em tal! mas testei a espuminha e o som fica muito bom!.
457;1;Câmeras e Acessórios;MLB51892201;Microfone Hollyland Lark M2 Lark M2 Combo Branco Branco;899,00;4,9;13435;https://www.mercadolivre.com.br/microfone-hollyland-lark-m2-lark-m2-combo-branco-branco/p/MLB51892201;N/A;5;20/10/2024;O kit é exclemte. Facil se usar para quem está em busca de conveniência. A pior coisa para mim foi a resposta de frequência nos graves. O microfone tem uma resposta exagerada nos graves, o que eleva determinados ruídos do ambiente e não tem qualquer impacto para a maioria das vozes. São raras as vozes que irão se beneficiar dessa faixa de frequência, ja que a maioria de nós não tem essa extensão vocal. Então sugiro cortar graves (high pass filter) na pós produção. Comece com 80hz e vai subindo ate achar seu ponto ideal. Vai melhorar muito o resultado final.
458;2;Câmeras e Acessórios;MLB19766716;Cartão Micro Sd 64gb 32tbw;78,99;4,9;7994;https://www.mercadolivre.com.br/carto-micro-sd-64gb-32tbw/p/MLB19766716;N/A;5;08/08/2023;Deu super certo na minha câmera icsee que estava com erro na gravação. Recomendo a compra.
458;2;Câmeras e Acessórios;MLB19766716;Cartão Micro Sd 64gb 32tbw;78,99;4,9;7994;https://www.mercadolivre.com.br/carto-micro-sd-64gb-32tbw/p/MLB19766716;N/A;5;17/01/2023;"Até o momento funcionando nas câmeras mibo 3 da intelbras sem problemas.
Vamos observando."
458;2;Câmeras e Acessórios;MLB19766716;Cartão Micro Sd 64gb 32tbw;78,99;4,9;7994;https://www.mercadolivre.com.br/carto-micro-sd-64gb-32tbw/p/MLB19766716;N/A;5;22/05/2023;Top, recomendo para câmera ip wi-fi, é original.
458;2;Câmeras e Acessórios;MLB19766716;Cartão Micro Sd 64gb 32tbw;78,99;4,9;7994;https://www.mercadolivre.com.br/carto-micro-sd-64gb-32tbw/p/MLB19766716;N/A;5;03/09/2024;Pra quem está com o mesmo problema que eu em relação as gravações das câmeras ip está ai a solução, meu modelo é uma icsee ela não reconhecia o sd que veio junto, por indicações fiz o teste e está aprovado.
458;2;Câmeras e Acessórios;MLB19766716;Cartão Micro Sd 64gb 32tbw;78,99;4,9;7994;https://www.mercadolivre.com.br/carto-micro-sd-64gb-32tbw/p/MLB19766716;N/A;5;25/06/2024;Comprei pela marca e por ser distribuído pela intelbras. Esse cartão western digital roxo é indicado para câmeras veicular e de segurança, comprei com esse propósito.
458;2;Câmeras e Acessórios;MLB19766716;Cartão Micro Sd 64gb 32tbw;78,99;4,9;7994;https://www.mercadolivre.com.br/carto-micro-sd-64gb-32tbw/p/MLB19766716;N/A;4;01/12/2023;Preço do cartão poderia ser menorem comparação as outras marcas, porém dizem que esse é o cartão que realmente funciona mas câmeras da intelbras, não sei se é porque minha câmera é wifi im5, da umas travadas quando busco as gravações, esse cartão de 64gb está gravando 3 dias e depois disso regrava em cima, agora a questão da durabilidade, só o tempo vai dizer.
458;2;Câmeras e Acessórios;MLB19766716;Cartão Micro Sd 64gb 32tbw;78,99;4,9;7994;https://www.mercadolivre.com.br/carto-micro-sd-64gb-32tbw/p/MLB19766716;N/A;5;30/03/2025;Uso câmera icsee e funciona perfeitamente. Grava 6 dias qualidade alta 24hrs.
458;2;Câmeras e Acessórios;MLB19766716;Cartão Micro Sd 64gb 32tbw;78,99;4,9;7994;https://www.mercadolivre.com.br/carto-micro-sd-64gb-32tbw/p/MLB19766716;N/A;5;19/04/2025;Assim que coloquei na camera wifi , ip , que tenho daquelas chinezinha , app yousee. Ja começou a gravar funcionou perfeitamente. Indico o produto podem comprar sem medo. Produtos intelbras ja falam por si só.
458;2;Câmeras e Acessórios;MLB19766716;Cartão Micro Sd 64gb 32tbw;78,99;4,9;7994;https://www.mercadolivre.com.br/carto-micro-sd-64gb-32tbw/p/MLB19766716;N/A;5;12/04/2025;Até o momento está funcionando nessas câmeras modelo icsee, o único modelo de cartão que encontrei que funciona para gravação.
458;2;Câmeras e Acessórios;MLB19766716;Cartão Micro Sd 64gb 32tbw;78,99;4,9;7994;https://www.mercadolivre.com.br/carto-micro-sd-64gb-32tbw/p/MLB19766716;N/A;5;06/06/2023;Produto 100% original podem comprar comprei 6 unidades pra utilizar em minhas câmeras wi-fi da marca nova digital e funciona perfeitamente.
459;3;Câmeras e Acessórios;MLB28727311;Adaptador Usb-c 3.1 Type-c Fêmea Para Usb-a 3.0 Macho Marca Rhead;19,90;4,6;153;https://www.mercadolivre.com.br/adaptador-usb-c-31-type-c-fmea-para-usb-a-30-macho-marca-rhead/p/MLB28727311;N/A;4;23/01/2025;Não era o que esperava. Não conectou.
459;3;Câmeras e Acessórios;MLB28727311;Adaptador Usb-c 3.1 Type-c Fêmea Para Usb-a 3.0 Macho Marca Rhead;19,90;4,6;153;https://www.mercadolivre.com.br/adaptador-usb-c-31-type-c-fmea-para-usb-a-30-macho-marca-rhead/p/MLB28727311;N/A;5;13/12/2025;Serviu.
459;3;Câmeras e Acessórios;MLB28727311;Adaptador Usb-c 3.1 Type-c Fêmea Para Usb-a 3.0 Macho Marca Rhead;19,90;4,6;153;https://www.mercadolivre.com.br/adaptador-usb-c-31-type-c-fmea-para-usb-a-30-macho-marca-rhead/p/MLB28727311;N/A;5;17/12/2025;Bom custo benefício.
459;3;Câmeras e Acessórios;MLB28727311;Adaptador Usb-c 3.1 Type-c Fêmea Para Usb-a 3.0 Macho Marca Rhead;19,90;4,6;153;https://www.mercadolivre.com.br/adaptador-usb-c-31-type-c-fmea-para-usb-a-30-macho-marca-rhead/p/MLB28727311;N/A;5;20/11/2025;"Muito util! comprei pra finalmente poder carregar o meu relógio kkkkk.
A entradinha dele é tipo c e nao tenho nada pra isso, entao esse conector vai me salvar muito."
459;3;Câmeras e Acessórios;MLB28727311;Adaptador Usb-c 3.1 Type-c Fêmea Para Usb-a 3.0 Macho Marca Rhead;19,90;4,6;153;https://www.mercadolivre.com.br/adaptador-usb-c-31-type-c-fmea-para-usb-a-30-macho-marca-rhead/p/MLB28727311;N/A;5;20/01/2026;H.
460;4;Câmeras e Acessórios;MLB62053405;Ring Light 10 Polegadas Com Tripé 2,10m Profissional Video Maker Suporte Celular E Led 3 Cores Iluminação Maquiagem E Gravações Luxside;50,92;4,7;313;https://www.mercadolivre.com.br/ring-light-10-polegadas-com-tripe-210m-profissional-video-maker-suporte-celular-e-led-3-cores-iluminaco-maquiagem-e-gravacoes-luxside/p/MLB62053405;N/A;4;14/12/2025;Bom, mas esperava mais intensidade de luminosidade, funciona bem e tem graduações o encaixe do celular é firme apesar de ser frágil no plástico do aro.
460;4;Câmeras e Acessórios;MLB62053405;Ring Light 10 Polegadas Com Tripé 2,10m Profissional Video Maker Suporte Celular E Led 3 Cores Iluminação Maquiagem E Gravações Luxside;50,92;4,7;313;https://www.mercadolivre.com.br/ring-light-10-polegadas-com-tripe-210m-profissional-video-maker-suporte-celular-e-led-3-cores-iluminaco-maquiagem-e-gravacoes-luxside/p/MLB62053405;N/A;5;27/12/2025;Super fácil de montar e bem prático.
460;4;Câmeras e Acessórios;MLB62053405;Ring Light 10 Polegadas Com Tripé 2,10m Profissional Video Maker Suporte Celular E Led 3 Cores Iluminação Maquiagem E Gravações Luxside;50,92;4,7;313;https://www.mercadolivre.com.br/ring-light-10-polegadas-com-tripe-210m-profissional-video-maker-suporte-celular-e-led-3-cores-iluminaco-maquiagem-e-gravacoes-luxside/p/MLB62053405;N/A;5;23/12/2025;Sem texto
460;4;Câmeras e Acessórios;MLB62053405;Ring Light 10 Polegadas Com Tripé 2,10m Profissional Video Maker Suporte Celular E Led 3 Cores Iluminação Maquiagem E Gravações Luxside;50,92;4,7;313;https://www.mercadolivre.com.br/ring-light-10-polegadas-com-tripe-210m-profissional-video-maker-suporte-celular-e-led-3-cores-iluminaco-maquiagem-e-gravacoes-luxside/p/MLB62053405;N/A;5;19/12/2025;Estou gostando até o momento.
460;4;Câmeras e Acessórios;MLB62053405;Ring Light 10 Polegadas Com Tripé 2,10m Profissional Video Maker Suporte Celular E Led 3 Cores Iluminação Maquiagem E Gravações Luxside;50,92;4,7;313;https://www.mercadolivre.com.br/ring-light-10-polegadas-com-tripe-210m-profissional-video-maker-suporte-celular-e-led-3-cores-iluminaco-maquiagem-e-gravacoes-luxside/p/MLB62053405;N/A;5;27/11/2025;Veio tudo corretamente.
461;5;Câmeras e Acessórios;MLB52068976;Microfone Sem Fio Lapela Vianova Imã Duplo Anti Ruído Para iPhone 11 12 13 14 Preto;63,98;4,6;748;https://www.mercadolivre.com.br/microfone-sem-fio-lapela-vianova-im-duplo-anti-ruido-para-iphone-11-12-13-14/p/MLB52068976;N/A;5;14/10/2025;Áudio super limpo, som estéreo, tira todos os ruídos do ambiente e só foca na sua voz, já tinha pesquisado outros mas não me supria, esse foi o mais interessante em custo-benefício e qualidade que eu encontrei, pode comprar sem medo🫡 muito bom!!!!.
461;5;Câmeras e Acessórios;MLB52068976;Microfone Sem Fio Lapela Vianova Imã Duplo Anti Ruído Para iPhone 11 12 13 14 Preto;63,98;4,6;748;https://www.mercadolivre.com.br/microfone-sem-fio-lapela-vianova-im-duplo-anti-ruido-para-iphone-11-12-13-14/p/MLB52068976;N/A;5;08/08/2025;A voz fica super nítida, produto bonito, diferente daqueles com pompomzinho….
461;5;Câmeras e Acessórios;MLB52068976;Microfone Sem Fio Lapela Vianova Imã Duplo Anti Ruído Para iPhone 11 12 13 14 Preto;63,98;4,6;748;https://www.mercadolivre.com.br/microfone-sem-fio-lapela-vianova-im-duplo-anti-ruido-para-iphone-11-12-13-14/p/MLB52068976;N/A;5;23/10/2025;Já testei o microfone ele o áudio dele não é muito bom cê tem que fazer alguns ajustes ele é ótimo para pessoas que estão começando esse eu não vou usar tanto vou ter que comprar um outro porque como eu sou social mídia esse não vai atender as minhas demandas.
461;5;Câmeras e Acessórios;MLB52068976;Microfone Sem Fio Lapela Vianova Imã Duplo Anti Ruído Para iPhone 11 12 13 14 Preto;63,98;4,6;748;https://www.mercadolivre.com.br/microfone-sem-fio-lapela-vianova-im-duplo-anti-ruido-para-iphone-11-12-13-14/p/MLB52068976;N/A;5;11/11/2025;"Fiz um teste gravando mas infelizmente não tinha opção de mandar o vídeo, só foto.
Funcionou perfeitamente. Já vou colocar pra gravar uns vídeos em ambiente cheio de ruidos pra ver como fica!."
461;5;Câmeras e Acessórios;MLB52068976;Microfone Sem Fio Lapela Vianova Imã Duplo Anti Ruído Para iPhone 11 12 13 14 Preto;63,98;4,6;748;https://www.mercadolivre.com.br/microfone-sem-fio-lapela-vianova-im-duplo-anti-ruido-para-iphone-11-12-13-14/p/MLB52068976;N/A;5;12/03/2025;Melhor do que eu esperava. Super fácil de usar e de excelente qualidade a voz fica muito limpa.
461;5;Câmeras e Acessórios;MLB52068976;Microfone Sem Fio Lapela Vianova Imã Duplo Anti Ruído Para iPhone 11 12 13 14 Preto;63,98;4,6;748;https://www.mercadolivre.com.br/microfone-sem-fio-lapela-vianova-im-duplo-anti-ruido-para-iphone-11-12-13-14/p/MLB52068976;N/A;5;03/12/2025;Funciona certinho no iphone 11.
